Error Code,Error Type,Form Name,Packet,Variable Name,Type of Check,Name of the Test,Full Test Description,List of form(s) compared in this test,List of variable(s) compared in this test
b5-fvp-c-059,Error,B5,F - UDS Follow-up Visit,IRR,Conformity,IRR conforms,Q10a. IRR (irritability/lability) must be an integer between 0 and 1 or 9.,,
b5-fvp-c-062,Error,B5,F - UDS Follow-up Visit,IRRSEV,Conformity,IRRSEV conforms,Q10b. IRRSEV (irritability/lability severity) must be an integer between 1 and 3 or 9.,,
b5-fvp-c-064,Error,B5,F - UDS Follow-up Visit,MOT,Conformity,MOT conforms,Q11a. MOT (motor disturbance) must be an integer between 0 and 1 or 9.,,
b5-fvp-c-067,Error,B5,F - UDS Follow-up Visit,MOTSEV,Conformity,MOTSEV conforms,Q11b. MOTSEV (motor disturbance severity) must be an integer between 1 and 3 or 9.,,
b5-fvp-c-069,Error,B5,F - UDS Follow-up Visit,NITE,Conformity,NITE conforms,Q12a. NITE (nighttime behaviors) must be an integer between 0 and 1 or 9.,,
b5-fvp-c-072,Error,B5,F - UDS Follow-up Visit,NITESEV,Conformity,NITESEV conforms,Q12b. NITESEV (nighttime behaviors severity) must be an integer between 1 and 3 or 9.,,
b5-fvp-c-074,Error,B5,F - UDS Follow-up Visit,APP,Conformity,APP conforms,Q13a. APP (appetite/eating problems) must be an integer between 0 and 1 or 9.,,
b5-fvp-c-077,Error,B5,F - UDS Follow-up Visit,APPSEV,Conformity,APPSEV conforms,Q13b. APPSEV (appetite/eating problems severity) must be an integer between 1 and 3 or 9.,,
b5-fvp-c-079,Error,B5,F - UDS Follow-up Visit,NPIQINF,Conformity,NPIQINF conforms,Q1. NPIQINF (NPI Co-participant) must be an integer between 1 and 3,,
b5-fvp-m-001,Error,B5,F - UDS Follow-up Visit,FRMDATEB5,Missingness,FRMDATEB5 must be present,Q0a. FRMDATEB5 (B5 form date) cannot be blank,,
b5-fvp-m-003,Error,B5,F - UDS Follow-up Visit,LANGB5,Missingness,LANGB5 must be present,Q0c. LANGB5 (Language of B5 administration) cannot be blank,,
b5-fvp-m-005,Error,B5,F - UDS Follow-up Visit,MODEB5,Missingness,MODEB5 must be present,"Q0d. MODEB5 (B5 in person, remote, or not complete) cannot be blank",,
b5-fvp-m-007,Error,B5,F - UDS Follow-up Visit,RMREASB5,Missingness,RMREASB5 conditionally present,"If Q0d. MODEB5 (B5 in person, remote, or not completed) = 2 (Remote) then Q0d1. RMREASB5 (Reason for remote B5) cannot be blank",,"MODEB5, RMREASB5"
b5-fvp-m-008,Error,B5,F - UDS Follow-up Visit,RMREASB5,Missingness,RMREASB5 conditionally blank,"If Q0d. MODEB5 (B5 in person, remote, or not completed) = 0 or 1 (In-person or not completed) then Q0d1. RMREASB5 (Reason for remote B5) must be blank",,"MODEB5, RMREASB5"
b5-fvp-m-010,Error,B5,F - UDS Follow-up Visit,RMMODEB5,Missingness,RMMODEB5 conditionally present,"If Q0d. MODEB5 (B5 in person, remote, or not completed) = 2 (Remote) then Q0d1a. RMMODEB5 (Mode of remote B5 administration) cannot be blank",,"MODEB5, RMMODEB5"
b5-fvp-m-011,Error,B5,F - UDS Follow-up Visit,RMMODEB5,Missingness,RMMODEB5 conditionally blank,"If Q0d. MODEB5 (B5 in person, remote, or not completed) = 0 or 1 (In-person or not completed) then Q0d1a. RMMODEB5 (Mode of remote B5 administration) must be blank",,"MODEB5, RMMODEB5"
b5-fvp-m-013,Error,B5,F - UDS Follow-up Visit,B5NOT,Missingness,B5NOT conditionally present,"If Q0d. MODEB5 (B5 in person, remote or not completed) = 0 (not completed) then Q0d2. B5NOT (If form was not submitted, specify reason) cannot be blank",,
b5-fvp-m-015,Error,B5,F - UDS Follow-up Visit,MODEB5,Missingness,B5 form must be blank,"If Q0d. MODEB5 (B5 in person, remote, or not complete) = 0 (not complete), form B5 should not have data filled",,
b5-fvp-m-017,Error,B5,F - UDS Follow-up Visit,NPIQINFX,Missingness,NPIQINFX conditionally blank,If Q1. NPIQINF (NPI Co-participant) is not 3 (Other) Q1a. NPIQINFX (specify co-participant) must be blank,,
b5-fvp-m-018,Error,B5,F - UDS Follow-up Visit,DEL,Missingness,DEL must be present,Q2a. DEL (Delusions) cannot be blank,,
b5-fvp-m-020,Error,B5,F - UDS Follow-up Visit,DELSEV,Missingness,DELSEV conditionally present,If Q2a. DEL (delusions) is 1 (Yes) then Q2b. DELSEV (delusion severity) cannot be blank,,
b5-fvp-m-021,Error,B5,F - UDS Follow-up Visit,DELSEV,Missingness,DELSEV continionally blank,If Q2a. DEL (delusions) is 0 (No) or 9 (Unknown) then Q2b. DELSEV (delusion severity) cannot be blank,,
b5-fvp-m-023,Error,B5,F - UDS Follow-up Visit,HALL,Missingness,HALL must be present,Q3a. HALL (hallucinations) cannot be blank,,
b5-fvp-m-025,Error,B5,F - UDS Follow-up Visit,HALLSEV,Missingness,HALLSEV conditionally present,If Q3a. HALL (hallucinations) is 1 (Yes) then Q3b. HALLSEV (hallucination severity) cannot be blank,,
b5-fvp-m-026,Error,B5,F - UDS Follow-up Visit,HALLSEV,Missingness,HALLSEV continionally blank,If Q3a. HALL (delusions) is 0 (No) or 9 (Unknown) then Q3b. HALLSEV (delusion severity) must be blank,,
b5-fvp-m-028,Error,B5,F - UDS Follow-up Visit,AGIT,Missingness,AGIT must be present,Q4a. AGIT (agitation/aggression) cannot be blank,,
b5-fvp-m-030,Error,B5,F - UDS Follow-up Visit,AGITSEV,Missingness,AGITSEV conditionally present,If Q4a. AGIT (agitation/aggression) is 1 (Yes) then Q4b. AGITSEV (agitation/aggression severity) cannot be blank,,
b5-fvp-m-031,Error,B5,F - UDS Follow-up Visit,AGITSEV,Missingness,AGITSEV continionally blank,If Q4a. AGIT (delusions) is 0 (No) or 9 (Unknown) then Q4b. AGITSEV (delusion severity) cannot be blank,,
b5-fvp-m-033,Error,B5,F - UDS Follow-up Visit,DEPD,Missingness,DEPD must be present,Q5a. DEPD (depression/dysphoria) cannot be blank,,
b5-fvp-m-035,Error,B5,F - UDS Follow-up Visit,DEPDSEV,Missingness,DEPDSEV conditionally present,If Q5a. DEPD (depression/dysphoria) is 1 (Yes) then Q5b. DEPDSEV (depression/dysphoria severity) cannot be blank,,
b5-fvp-m-036,Error,B5,F - UDS Follow-up Visit,DEPDSEV,Missingness,DEPDSEV continionally blank,If Q5a. DEPD (delusions) is 0 (No) or 9 (Unknown) then Q5b. DEPDSEV (delusion severity) cannot be blank,,
b5-fvp-m-038,Error,B5,F - UDS Follow-up Visit,ANX,Missingness,ANX must be present,Q6a. ANX (anxiety) cannot be blank,,
b5-fvp-m-040,Error,B5,F - UDS Follow-up Visit,ANXSEV,Missingness,ANXSEV conditionally present,If Q6a. ANX (anxiety) is 1 (Yes) then Q6b. ANXSEV (anxiety severity) cannot be blank,,
b5-fvp-m-041,Error,B5,F - UDS Follow-up Visit,ANXSEV,Missingness,ANXSEV continionally blank,If Q6a. ANX (delusions) is 0 (No) or 9 (Unknown) then Q6b. ANXSEV (delusion severity) cannot be blank,,
b5-fvp-m-043,Error,B5,F - UDS Follow-up Visit,ELAT,Missingness,ELAT must be present,Q7a. ELAT (elation/euphoria) cannot be blank,,
b5-fvp-m-045,Error,B5,F - UDS Follow-up Visit,ELATSEV,Missingness,ELATSEV conditionally present,If Q7a. ELAT (elation/euphoria) is 1 (Yes) then Q7b. ELATSEV (elation/euphoria severity) cannot be blank,,
b5-fvp-m-046,Error,B5,F - UDS Follow-up Visit,ELATSEV,Missingness,ELATSEV continionally blank,If Q7a. ELAT (delusions) is 0 (No) or 9 (Unknown) then Q7b. ELATSEV (delusion severity) cannot be blank,,
b5-fvp-m-048,Error,B5,F - UDS Follow-up Visit,APA,Missingness,APA must be present,Q8a. APA (apathy/indifference) cannot be blank,,
b5-fvp-m-050,Error,B5,F - UDS Follow-up Visit,APASEV,Missingness,APASEV conditionally present,If Q8a. APA (apathy/indifference) is 1 (Yes) then Q8b. APASEV (apathy/indifference severity) cannot be blank,,
b5-fvp-m-051,Error,B5,F - UDS Follow-up Visit,APASEV,Missingness,APASEV continionally blank,If Q8a. APA (delusions) is 0 (No) or 9 (Unknown) then Q8b. APASEV (delusion severity) cannot be blank,,
b5-fvp-m-053,Error,B5,F - UDS Follow-up Visit,DISN,Missingness,DISN must be present,Q9a. DISN (disinhibition) cannot be blank,,
b5-fvp-m-055,Error,B5,F - UDS Follow-up Visit,DISNSEV,Missingness,DISNSEV conditionally present,If Q9a. DISN (disinhibition) is 1 (Yes) then Q9b. DISNSEV (disinhibition severity) cannot be blank,,
b5-fvp-m-056,Error,B5,F - UDS Follow-up Visit,DISNSEV,Missingness,DISNSEV continionally blank,If Q9a. DISN (delusions) is 0 (No) or 9 (Unknown) then Q9b. DISNSEV (delusion severity) cannot be blank,,
b5-fvp-m-058,Error,B5,F - UDS Follow-up Visit,IRR,Missingness,IRR must be present,Q10a. IRR (irritability/lability) cannot be blank,,
b5-fvp-m-060,Error,B5,F - UDS Follow-up Visit,IRRSEV,Missingness,IRRSEV conditionally present,If Q10a. IRR (irritability/lability) is 1 (Yes) then Q10b. IRRSEV (irritability/lability severity) cannot be blank,,
b5-fvp-m-061,Error,B5,F - UDS Follow-up Visit,IRRSEV,Missingness,IRRSEV continionally blank,If Q10a. IRR (delusions) is 0 (No) or 9 (Unknown) then Q10b. IRRSEV (delusion severity) cannot be blank,,
b5-fvp-m-063,Error,B5,F - UDS Follow-up Visit,MOT,Missingness,MOT must be present,Q11a. MOT (motor disturbance) cannot be blank,,
b5-fvp-m-065,Error,B5,F - UDS Follow-up Visit,MOTSEV,Missingness,MOTSEV conditionally present,If Q11a. MOT (motor disturbance) is 1 (Yes) then Q11b. MOTSEV (motor disturbance severity) cannot be blank,,
b5-fvp-m-066,Error,B5,F - UDS Follow-up Visit,MOTSEV,Missingness,MOTSEV continionally blank,If Q11a. MOT (delusions) is 0 (No) or 9 (Unknown) then Q11b. MOTSEV (delusion severity) cannot be blank,,
b5-fvp-m-068,Error,B5,F - UDS Follow-up Visit,NITE,Missingness,NITE must be present,Q12a. NITE (nighttime behaviors) cannot be blank,,
b5-fvp-m-070,Error,B5,F - UDS Follow-up Visit,NITESEV,Missingness,NITESEV conditionally present,If Q12a. NITE (nighttime behaviors) is 1 (Yes) then Q12b. NITESEV (nighttime behaviors severity) cannot be blank,,
b5-fvp-m-071,Error,B5,F - UDS Follow-up Visit,NITESEV,Missingness,NITESEV continionally blank,If Q12a. NITE (delusions) is 0 (No) or 9 (Unknown) then Q12b. NITESEV (delusion severity) cannot be blank,,
b5-fvp-m-073,Error,B5,F - UDS Follow-up Visit,APP,Missingness,APP must be present,Q13a. APP (appetite/eating problems) cannot be blank,,
b5-fvp-m-075,Error,B5,F - UDS Follow-up Visit,APPSEV,Missingness,APPSEV conditionally present,If Q13a. APP (appetite/eating problems) is 1 (Yes) then Q13b. APPSEV (appetite/eating problems severity) cannot be blank,,
b5-fvp-m-076,Error,B5,F - UDS Follow-up Visit,APPSEV,Missingness,APPSEV continionally blank,If Q13a. APP (delusions) is 0 (No) or 9 (Unknown) then Q13b. APPSEV (delusion severity) cannot be blank,,
b5-fvp-m-078,Error,B5,F - UDS Follow-up Visit,NPIQINF,Missingness,NPIQINF must be present,Q1. NPIQINF (NPI Co-participant) must be present,,
b5-fvp-m-080,Error,B5,F - UDS Follow-up Visit,B5NOT,Missingness,B5NOT conditionally blank,"If Q0d. MODEB5 (B5 in person, remote or not completed) = 1 (Yes) or 2 (In-person or remote) then Q0d2. B5NOT (If form was not submitted, specify reason) must be blank",,
b5-fvp-p-1001,Alert,B5,F - UDS Follow-up Visit,DEL,Plausibility,DEL aligns with delusions (BEDEL) on B9,"If Q2a. DEL (delusions) = 1 (Yes), then Form B9, Q12j. BEDEL (delusions) should equal 1 (Yes)","b5, b9","DEL, BEDEL"
b5-fvp-p-1002,Alert,B5,F - UDS Follow-up Visit,DEL,Plausibility,DEL aligns with delusions (BEDEL) on B9,"If Q2a. DEL (delusions) = 0 (No), then Form B9, Q12j. BEDEL (delusions) should not equal 1 (Yes)","b5, b9","DEL, BEDEL"
b5-fvp-p-1003,Alert,B5,F - UDS Follow-up Visit,HALL,Plausibility,"HALL aligns with auditory or visual hallucinations (BEVHALL, BEAHALL) on B9","If Q3a. HALL (hallucinations) = 1 (Yes), then Form B9, Q12h. BEVHALL (visual hallucinations) or Q12i. BEAHALL (auditory hallucinations) should equal 1 (Yes)","b5, b9","HALL, BEVHALL, BEAHALL"
b5-fvp-p-1004,Alert,B5,F - UDS Follow-up Visit,HALL,Plausibility,"HALL aligns with auditory or visual hallucinations (BEVHALL, BEAHALL) on B9","If Q3a. HALL (hallucinations) = 0 (No), then Form B9, Q12h. BEVHALL (visual hallucinations) and Q12i. BEAHALL (auditory hallucinations) should not equal 1 (Yes)","b5, b9","HALL, BEVHALL, BEAHALL"
b5-fvp-p-1005,Alert,B5,F - UDS Follow-up Visit,AGIT,Plausibility,AGIT aligns with aggitation (BEAGIT) on B9,"If Q4a. AGIT (agitation) = 1 (Yes), then Form B9, Q12f. BEAGIT (agitation) should equal 1 (Yes)","b5, b9","AGIT, BEAGIT"
b5-fvp-p-1006,Alert,B5,F - UDS Follow-up Visit,AGIT,Plausibility,AGIT aligns with aggitation (BEAGIT) on B9,"If Q4a. AGIT (agitation) = 0 (No), then Form B9, Q12f. BEAGIT (agitation) should not equal 1 (Yes)","b5, b9","AGIT, BEAGIT"
b5-fvp-p-1007,Alert,B5,F - UDS Follow-up Visit,DEPD,Plausibility,DEPD aligns with depressed mood (BEDEP) on B9,"If Q5a. DEPD (depression/dysphoria) = 1 (Yes), then Form B9, Q12b. BEDEP (depressed mood) should equal 1 (Yes)","b5, b9","DEPD, BEDEP"
b5-fvp-p-1008,Alert,B5,F - UDS Follow-up Visit,DEPD,Plausibility,DEPD aligns with depressed mood (BEDEP) on B9,"If Q5a. DEPD (depression/dysphoria) = 0 (No), then Form B9, Q12b. BEDEP (depressed mood) should not equal 1 (Yes)","b5, b9","DEPD, BEDEP"
b5-fvp-p-1009,Alert,B5,F - UDS Follow-up Visit,ANX,Plausibility,ANX aligns with anxiety (BEANX) on B9,"If Q6a. ANX (anxiety) = 1 (Yes), then Form B9, Q12c. BEANX (anxiety) should equal 1 (Yes)","b5, b9","ANX, BEANX"
b5-fvp-p-1010,Alert,B5,F - UDS Follow-up Visit,ANX,Plausibility,ANX aligns with anxiety (BEANX) on B9,"If Q6a. ANX (anxiety) = 0 (No), then Form B9, Q12c. BEANX (anxiety) should not equal 1 (Yes)","b5, b9","ANX, BEANX"
b5-fvp-p-1011,Alert,B5,F - UDS Follow-up Visit,ELAT,Plausibility,ELAT aligns with euphoria (BEEUPH) on B9,"If Q7a. ELAT (elation/euphoria) = 1 (Yes), then Form B9, Q12d. BEEUPH (euphoria) should equal 1 (Yes)","b5, b9","ELAT, BEEUPH"
b5-fvp-p-1012,Alert,B5,F - UDS Follow-up Visit,ELAT,Plausibility,ELAT aligns with euphoria (BEEUPH) on B9,"If Q7a. ELAT (elation/euphoria) = 0 (No), then Form B9, Q12d. BEEUPH (euphoria) should not equal 1 (Yes)","b5, b9","ELAT, BEEUPH"
b5-fvp-p-1013,Alert,B5,F - UDS Follow-up Visit,APA,Plausibility,APA aligns with apathy/withdraw (BEAPATHY) on B9,"If Q8a. APA (apathy) = 1 (Yes), then Form B9, Q12a. BEAPATHY (apathy/withdraw) should equal 1 (Yes)","b5, b9","APA, BEAPATHY"
b5-fvp-p-1014,Alert,B5,F - UDS Follow-up Visit,APA,Plausibility,APA aligns with apathy/withdraw (BEAPATHY) on B9,"If Q8a. APA (apathy) = 0 (No), then Form B9, Q12a. BEAPATHY (apathy/withdraw) should not equal 1 (Yes)","b5, b9","APA, BEAPATHY"
b5-fvp-p-1015,Alert,B5,F - UDS Follow-up Visit,DISN,Plausibility,DISN aligns with disinhibition (BEDISIN) on B9,"If Q9a. DISN (disinhibition) = 1 (Yes), then Form B9, Q12m. BEDISIN (disinhibition) should equal 1 (Yes)","b5, b9","DISN, BEDISIN"
b5-fvp-p-1016,Alert,B5,F - UDS Follow-up Visit,DISN,Plausibility,DISN aligns with disinhibition (BEDISIN) on B9,"If Q9a. DISN (disinhibition) = 0 (No), then Form B9, Q12m. BEDISIN (disinhibition) should not equal 1 (Yes)","b5, b9","DISN, BEDISIN"
b6-fvp-c-001,Error,B6,F - UDS Follow-up Visit,NOGDS,Conformity,NOGDS conforms,"QG1. NOGDS (Check if GDS not attempted) must be blank, 0, or 1",,
b6-fvp-c-003,Error,B6,F - UDS Follow-up Visit,SATIS,Conformity,SATIS conforms,"Q1. SATIS (Satisfied with life?) must be an integer between 0-1, or =9 (Did not answer)",,
b6-fvp-c-005,Error,B6,F - UDS Follow-up Visit,DROPACT,Conformity,DROPACT conforms,"Q2. DROPACT (Dropped interests/activities?) must be an integer between 0-1, or =9 (Did not answer)",,
b6-fvp-c-007,Error,B6,F - UDS Follow-up Visit,EMPTY,Conformity,EMPTY conforms,"Q3. EMPTY (If your life empty?) must be an integer between 0-1, or =9 (Did not answer)",,
b6-fvp-c-009,Error,B6,F - UDS Follow-up Visit,BORED,Conformity,BORED conforms,"Q4. BORED (Often bored?) must be an integer between 0-1, or =9 (Did not answer)",,
b6-fvp-c-011,Error,B6,F - UDS Follow-up Visit,SPIRITS,Conformity,SPIRITS conforms,"Q5. SPIRITS (Good spirits?) must be an integer between 0-1, or =9 (Did not answer)",,
b6-fvp-c-013,Error,B6,F - UDS Follow-up Visit,AFRAID,Conformity,AFRAID conforms,"Q6. AFRAID (Afraid something bad will happen?) must be an integer between 0-1, or =9 (Did not answer)",,
b6-fvp-c-015,Error,B6,F - UDS Follow-up Visit,HAPPY,Conformity,HAPPY conforms,"Q7. HAPPY (Happy most of the time?) must be an integer between 0-1, or =9 (Did not answer)",,
b6-fvp-c-017,Error,B6,F - UDS Follow-up Visit,HELPLESS,Conformity,HELPLESS conforms,"Q8. HELPLESS (Often feels helpless?) must be an integer between 0-1, or =9 (Did not answer)",,
b6-fvp-c-019,Error,B6,F - UDS Follow-up Visit,STAYHOME,Conformity,STAYHOME conforms,"Q9. STAYHOME (Prefers staying home?) must be an integer between 0-1, or =9 (Did not answer)",,
b6-fvp-c-021,Error,B6,F - UDS Follow-up Visit,MEMPROB,Conformity,MEMPROB conforms,"Q10. MEMPROB (More problems with memory than most?) must be an integer between 0-1, or =9 (Did not answer)",,
b6-fvp-c-023,Error,B6,F - UDS Follow-up Visit,WONDRFUL,Conformity,WONDRFUL conforms,"Q11. WONDRFUL (Wonderful to be alive?) must be an integer between 0-1, or =9 (Did not answer)",,
b6-fvp-c-025,Error,B6,F - UDS Follow-up Visit,WRTHLESS,Conformity,WRTHLESS conforms,"Q12. WRTHLESS (Feel worthless now?) must be an integer between 0-1, or =9 (Did not answer)",,
b6-fvp-c-027,Error,B6,F - UDS Follow-up Visit,ENERGY,Conformity,ENERGY conforms,"Q13. ENERGY (Full of energy?) must be an integer between 0-1, or =9 (Did not answer)",,
b6-fvp-c-029,Error,B6,F - UDS Follow-up Visit,HOPELESS,Conformity,HOPELESS conforms,"Q14. HOPELESS (Situation is hopeless?) must be an integer between 0-1, or =9 (Did not answer)",,
b6-fvp-c-031,Error,B6,F - UDS Follow-up Visit,BETTER,Conformity,BETTER conforms,"Q15. BETTER (Most others are better off?) must be an integer between 0-1, or =9 (Did not answer)",,
b6-fvp-c-033,Error,B6,F - UDS Follow-up Visit,GDS,Conformity,GDS conforms,"Q16. GDS (Total GDS Score) must be an integer between 0-15, or =88 (Did not complete)",,
b6-fvp-c-035,Error,B6,F - UDS Follow-up Visit,FRMDATEB6,Conformity,FRMDATEB6 conforms,Q0a. FRMDATEB6 (B6 form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,,
b6-fvp-c-037,Error,B6,F - UDS Follow-up Visit,LANGB6,Conformity,LANGB6 conforms,Q0c. LANGB6 (Language of B6 administration) must be an integer between 1-2,,
b6-fvp-c-039,Error,B6,F - UDS Follow-up Visit,MODEB6,Conformity,MODEB6 conforms,Q0d. MODEB6 (B6 in person or remote) must be an integer between 0-2,,
b6-fvp-c-042,Error,B6,F - UDS Follow-up Visit,RMREASB6,Conformity,RMREASB6 conforms,Q0d1. RMREASB6 (Reason for remote B6) must be an integer between 1 and 5,,
b6-fvp-c-045,Error,B6,F - UDS Follow-up Visit,RMMODEB6,Conformity,RMMODEB6 conforms,Q0d1a. RMMODEB6 (Mode of remote B6 administration) must be an integer between 1-2,,
b6-fvp-c-047,Error,B6,F - UDS Follow-up Visit,B6NOT,Conformity,B6NOT conforms,"Q0d2. B6NOT (If form was not submitted, specify reason) must be an integer between 95-98",,
b6-fvp-m-002,Error,B6,F - UDS Follow-up Visit,SATIS,Missingness,SATIS must be present,Q1. SATIS (Satisfied with life?) cannot be blank,,
b6-fvp-m-004,Error,B6,F - UDS Follow-up Visit,DROPACT,Missingness,DROPACT must be present,Q2. DROPACT (Dropped interests/activities?) cannot be blank,,
b6-fvp-m-006,Error,B6,F - UDS Follow-up Visit,EMPTY,Missingness,EMPTY must be present,Q3. EMPTY (Is your life empty?) cannot be blank,,
b6-fvp-m-008,Error,B6,F - UDS Follow-up Visit,BORED,Missingness,BORED must be present,Q4. BORED (Often bored?) cannot be blank,,
b6-fvp-m-010,Error,B6,F - UDS Follow-up Visit,SPIRITS,Missingness,SPIRITS must be present,Q5. SPIRITS (Good spirits?) cannot be blank,,
b6-fvp-m-012,Error,B6,F - UDS Follow-up Visit,AFRAID,Missingness,AFRAID must be present,Q6. AFRAID (Afraid something bad will happen?) cannot be blank,,
b6-fvp-m-014,Error,B6,F - UDS Follow-up Visit,HAPPY,Missingness,HAPPY must be present,Q7. HAPPY (Happy most of the time?) cannot be blank,,
b6-fvp-m-016,Error,B6,F - UDS Follow-up Visit,HELPLESS,Missingness,HELPLESS must be present,Q8. HELPLESS (Often feels helpless?) cannot be blank,,
b6-fvp-m-018,Error,B6,F - UDS Follow-up Visit,STAYHOME,Missingness,STAYHOME must be present,Q9. STAYHOME (Prefers staying home?) cannot be blank,,
b6-fvp-m-020,Error,B6,F - UDS Follow-up Visit,MEMPROB,Missingness,MEMPROB must be present,Q10. MEMPROB (More problems with memory than most?) cannot be blank,,
b6-fvp-m-022,Error,B6,F - UDS Follow-up Visit,WONDRFUL,Missingness,WONDRFUL must be present,Q11. WONDRFUL (Wonderful to be alive?) cannot be blank,,
b6-fvp-m-024,Error,B6,F - UDS Follow-up Visit,WRTHLESS,Missingness,WRTHLESS must be present,Q12. WRTHLESS (Feel worthless now?) cannot be blank,,
b6-fvp-m-026,Error,B6,F - UDS Follow-up Visit,ENERGY,Missingness,ENERGY must be present,Q13. ENERGY (Full of energy?) cannot be blank,,
b6-fvp-m-028,Error,B6,F - UDS Follow-up Visit,HOPELESS,Missingness,HOPELESS must be present,Q14. HOPELESS (Situation is hopeless?) cannot be blank,,
b6-fvp-m-030,Error,B6,F - UDS Follow-up Visit,BETTER,Missingness,BETTER must be present,Q15. BETTER (Most others are better off?) cannot be blank,,
b6-fvp-m-032,Error,B6,F - UDS Follow-up Visit,GDS,Missingness,GDS must be present,Q16. GDS (Total GDS Score) cannot be blank,,
b6-fvp-m-034,Error,B6,F - UDS Follow-up Visit,FRMDATEB6,Missingness,FRMDATEB6 must be present,Q0a. FRMDATEB6 (B6 form date) cannot be blank,,
b6-fvp-m-036,Error,B6,F - UDS Follow-up Visit,LANGB6,Missingness,LANGB6 must be present,Q0c. LANGB6 (Language of B6 administration) cannot be blank,,
b6-fvp-m-038,Error,B6,F - UDS Follow-up Visit,MODEB6,Missingness,MODEB6 must be present,Q0d. MODEB6 (B6 in person or remote) cannot be blank,,
b6-fvp-m-040,Error,B6,F - UDS Follow-up Visit,RMREASB6,Missingness,RMREASB6 conditionally present,If Q0d. MODEB6 (B6 in person or remote) = 2 (Remote) then Q0d1. RMREASB6 (Reason for remote B6) cannot be blank,,"MODEB6, RMREASB6"
b6-fvp-m-041,Error,B6,F - UDS Follow-up Visit,RMREASB6,Missingness,RMREASB6 conditionally blank,If Q0d. MODEB6 (B6 in person or remote) = 1 (In-person) or 0 (Not completed) then Q0d1. RMREASB6 (Reason for remote B6) must be blank,,"MODEB6, RMREASB6"
b6-fvp-m-043,Error,B6,F - UDS Follow-up Visit,RMMODEB6,Missingness,RMMODEB6 conditionally present,If Q0d. MODEB6 (B6 in person or remote) = 2 (Remote) then Q0d1a. RMMODEB6 (Mode of remote B6 administration) cannot be blank,,"MODEB6, RMMODEB6"
b6-fvp-m-044,Error,B6,F - UDS Follow-up Visit,RMMODEB6,Missingness,RMMODEB6 conditionally blank,"If Q0d. MODEB6 (B6 in person or remote) = 1 (In-person) or 0 (Not completed), then Q0d1a. RMMODEB6 (Mode of remote B6 administration) must be blank",,"MODEB6, RMMODEB6"
